processor_transaction_id,merchant_order_id,processor_event_type,processor_event_time,gross_amount,fee_amount,net_amount,currency,settlement_batch_id,processor_status
SYNTH-PROC-000967,SYNTH-ORDER-000967,CAPTURE,2026-01-01T15:38:15Z,406.11,12.08,394.03,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000968,SYNTH-ORDER-000968,CAPTURE,2026-01-02T17:54:23Z,2056.55,59.94,1996.61,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000969,SYNTH-ORDER-000969,CAPTURE,2026-01-03T20:03:01Z,1466.89,42.84,1424.05,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000970,SYNTH-ORDER-000970,CAPTURE,2026-01-04T22:03:44Z,1956.65,57.04,1899.61,EUR,SYNTH-BATCH-EUR-2026-01-06-0002,SETTLED
SYNTH-PROC-000971,SYNTH-ORDER-000971,CAPTURE,2026-01-06T00:06:10Z,345.23,10.31,334.92,GBP,SYNTH-BATCH-GBP-2026-01-07-0002,SETTLED
SYNTH-PROC-000972,SYNTH-ORDER-000972,CAPTURE,2026-01-06T02:58:34Z,458.25,13.59,444.66,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000973,SYNTH-ORDER-000973,CAPTURE,2026-01-07T05:04:46Z,1404.71,41.04,1363.67,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000974,SYNTH-ORDER-000974,CAPTURE,2026-01-08T07:16:05Z,1977.38,57.64,1919.74,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000975,SYNTH-ORDER-000975,CAPTURE,2026-01-09T09:27:09Z,1668.19,48.68,1619.51,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000976,SYNTH-ORDER-000976,CAPTURE,2026-01-10T11:41:35Z,621.58,18.33,603.25,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000977,SYNTH-ORDER-000977,CAPTURE,2026-01-11T13:44:32Z,2334.73,68.01,2266.72,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000978,SYNTH-ORDER-000978,CAPTURE,2026-01-12T15:49:21Z,1327.88,38.81,1289.07,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000979,SYNTH-ORDER-000979,CAPTURE,2026-01-13T18:30:22Z,2187.69,63.74,2123.95,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000982,SYNTH-ORDER-000982,CAPTURE,2026-01-02T01:10:20Z,2170.72,63.25,2107.47,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000983,SYNTH-ORDER-000983,CAPTURE,2026-01-03T03:06:36Z,2353.33,68.55,2284.78,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000984,SYNTH-ORDER-000984,CAPTURE,2026-01-04T04:57:07Z,299.70,8.99,290.71,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000985,SYNTH-ORDER-000985,CAPTURE,2026-01-05T06:59:15Z,2499.80,72.79,2427.01,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000986,SYNTH-ORDER-000986,CAPTURE,2026-01-06T09:11:43Z,303.46,9.1,294.36,USD,SYNTH-BATCH-LATE-000986,SETTLED
SYNTH-PROC-000987,SYNTH-ORDER-000987,CAPTURE,2026-01-07T11:53:38Z,1780.67,51.94,1728.73,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000988,SYNTH-ORDER-000988,CAPTURE,2026-01-08T13:32:11Z,990.99,29.04,961.95,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000989,SYNTH-ORDER-000989,CAPTURE,2026-01-09T15:59:08Z,1495.87,43.68,1452.19,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000989-REFUND,SYNTH-ORDER-000989,REFUND,2026-01-10T15:49:08Z,-747.94,0.0,-747.94,USD,SYNTH-BATCH-REFUND-000989,SETTLED
SYNTH-PROC-000990,SYNTH-ORDER-000990,CAPTURE,2026-01-10T18:41:58Z,2151.51,62.69,2088.82,EUR,SYNTH-BATCH-EUR-2026-01-12-0002,SETTLED
SYNTH-PROC-000991,SYNTH-ORDER-000991,CAPTURE,2026-01-11T20:39:30Z,977.86,28.66,949.2,GBP,SYNTH-BATCH-DUPLICATE-000991,SETTLED
SYNTH-PROC-000992,SYNTH-ORDER-000992,CAPTURE,2026-01-12T23:08:10Z,2225.95,64.85,2161.1,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000993,SYNTH-ORDER-000993,CAPTURE,2026-01-13T00:53:05Z,969.94,28.43,941.51,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000994,SYNTH-ORDER-000994,CAPTURE,2026-01-14T03:12:40Z,548.24,16.57,531.67,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000995,SYNTH-ORDER-000995,CAPTURE,2026-01-01T05:07:26Z,1906.98,55.6,1851.38,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000995-REFUND,SYNTH-ORDER-000995,REFUND,2026-01-02T04:57:26Z,-1906.98,0.0,-1906.98,USD,SYNTH-BATCH-REFUND-000995,SETTLED
SYNTH-PROC-000997,SYNTH-ORDER-000997,CAPTURE,2026-01-03T09:21:37Z,1860.07,54.24,1805.83,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000998,SYNTH-ORDER-000998,CAPTURE,2026-01-04T12:27:39Z,1051.23,30.79,1020.44,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000999,SYNTH-ORDER-000999,CAPTURE,2026-01-05T13:54:06Z,2350.64,68.47,2282.17,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-001000,SYNTH-ORDER-001000,CAPTURE,2026-01-06T16:37:19Z,1945.04,56.71,1888.33,EUR,SYNTH-BATCH-EUR-2026-01-08-0002,SETTLED
SYNTH-PROC-ONLY-000001,SYNTH-ORDER-PROC-ONLY-000001,CAPTURE,2026-01-01T01:00:00Z,413.16,12.28,400.88,USD,SYNTH-BATCH-PROC-ONLY-000001,SETTLED
SYNTH-PROC-ONLY-000002,SYNTH-ORDER-PROC-ONLY-000002,CAPTURE,2026-01-01T02:00:00Z,443.08,13.15,429.93,USD,SYNTH-BATCH-PROC-ONLY-000002,SETTLED
SYNTH-PROC-ONLY-000003,SYNTH-ORDER-PROC-ONLY-000003,CAPTURE,2026-01-01T03:00:00Z,388.70,11.57,377.13,USD,SYNTH-BATCH-PROC-ONLY-000003,SETTLED
SYNTH-PROC-ONLY-000004,SYNTH-ORDER-PROC-ONLY-000004,CAPTURE,2026-01-01T04:00:00Z,77.61,2.55,75.06,USD,SYNTH-BATCH-PROC-ONLY-000004,SETTLED
SYNTH-PROC-ONLY-000005,SYNTH-ORDER-PROC-ONLY-000005,CAPTURE,2026-01-01T05:00:00Z,861.34,25.28,836.06,USD,SYNTH-BATCH-PROC-ONLY-000005,SETTLED
SYNTH-PROC-ONLY-000006,SYNTH-ORDER-PROC-ONLY-000006,CAPTURE,2026-01-01T06:00:00Z,724.92,21.32,703.6,USD,SYNTH-BATCH-PROC-ONLY-000006,SETTLED
SYNTH-PROC-ONLY-000007,SYNTH-ORDER-PROC-ONLY-000007,CAPTURE,2026-01-01T07:00:00Z,720.78,21.2,699.58,USD,SYNTH-BATCH-PROC-ONLY-000007,SETTLED
SYNTH-PROC-ONLY-000008,SYNTH-ORDER-PROC-ONLY-000008,CAPTURE,2026-01-01T08:00:00Z,282.49,8.49,274.0,USD,SYNTH-BATCH-PROC-ONLY-000008,SETTLED
SYNTH-PROC-ONLY-000009,SYNTH-ORDER-PROC-ONLY-000009,CAPTURE,2026-01-01T09:00:00Z,370.03,11.03,359.0,USD,SYNTH-BATCH-PROC-ONLY-000009,SETTLED
SYNTH-PROC-ONLY-000010,SYNTH-ORDER-PROC-ONLY-000010,CAPTURE,2026-01-01T10:00:00Z,636.76,18.77,617.99,USD,SYNTH-BATCH-PROC-ONLY-000010,SETTLED
SYNTH-PROC-ONLY-000011,SYNTH-ORDER-PROC-ONLY-000011,CAPTURE,2026-01-01T11:00:00Z,608.98,17.96,591.02,USD,SYNTH-BATCH-PROC-ONLY-000011,SETTLED
SYNTH-PROC-ONLY-000012,SYNTH-ORDER-PROC-ONLY-000012,CAPTURE,2026-01-01T12:00:00Z,655.01,19.3,635.71,USD,SYNTH-BATCH-PROC-ONLY-000012,SETTLED
SYNTH-PROC-ONLY-000013,SYNTH-ORDER-PROC-ONLY-000013,CAPTURE,2026-01-01T13:00:00Z,648.86,19.12,629.74,USD,SYNTH-BATCH-PROC-ONLY-000013,SETTLED
SYNTH-PROC-ONLY-000014,SYNTH-ORDER-PROC-ONLY-000014,CAPTURE,2026-01-01T14:00:00Z,8.09,0.53,7.56,USD,SYNTH-BATCH-PROC-ONLY-000014,SETTLED
SYNTH-PROC-ONLY-000015,SYNTH-ORDER-PROC-ONLY-000015,CAPTURE,2026-01-01T15:00:00Z,557.18,16.46,540.72,USD,SYNTH-BATCH-PROC-ONLY-000015,SETTLED
SYNTH-PROC-ONLY-000016,SYNTH-ORDER-PROC-ONLY-000016,CAPTURE,2026-01-01T16:00:00Z,841.29,24.7,816.59,USD,SYNTH-BATCH-PROC-ONLY-000016,SETTLED
SYNTH-PROC-ONLY-000017,SYNTH-ORDER-PROC-ONLY-000017,CAPTURE,2026-01-01T17:00:00Z,505.79,14.97,490.82,USD,SYNTH-BATCH-PROC-ONLY-000017,SETTLED
SYNTH-PROC-ONLY-000018,SYNTH-ORDER-PROC-ONLY-000018,CAPTURE,2026-01-01T18:00:00Z,157.58,4.87,152.71,USD,SYNTH-BATCH-PROC-ONLY-000018,SETTLED
SYNTH-PROC-ONLY-000019,SYNTH-ORDER-PROC-ONLY-000019,CAPTURE,2026-01-01T19:00:00Z,589.06,17.38,571.68,USD,SYNTH-BATCH-PROC-ONLY-000019,SETTLED
SYNTH-PROC-ONLY-000020,SYNTH-ORDER-PROC-ONLY-000020,CAPTURE,2026-01-01T20:00:00Z,635.56,18.73,616.83,USD,SYNTH-BATCH-PROC-ONLY-000020,SETTLED
SYNTH-PROC-MALFORMED-ROWS-000001,SYNTH-ORDER-MALFORMED-ROWS-000001,CAPTURE,2026-01-01T00:00:00Z,NOT_A_NUMBER,0.3,0.0,USD,SYNTH-BATCH-MALFORMED-ROWS-000001,SETTLED
SYNTH-PROC-MALFORMED-ROWS-000002,SYNTH-ORDER-MALFORMED-ROWS-000002,CAPTURE,2026-01-01T00:00:00Z,NOT_A_NUMBER,0.3,0.0,USD,SYNTH-BATCH-MALFORMED-ROWS-000002,SETTLED
SYNTH-PROC-MALFORMED-ROWS-000003,SYNTH-ORDER-MALFORMED-ROWS-000003,CAPTURE,2026-01-01T00:00:00Z,NOT_A_NUMBER,0.3,0.0,USD,SYNTH-BATCH-MALFORMED-ROWS-000003,SETTLED
SYNTH-PROC-MALFORMED-ROWS-000004,SYNTH-ORDER-MALFORMED-ROWS-000004,CAPTURE,2026-01-01T00:00:00Z,NOT_A_NUMBER,0.3,0.0,USD,SYNTH-BATCH-MALFORMED-ROWS-000004,SETTLED
SYNTH-PROC-MALFORMED-ROWS-000005,SYNTH-ORDER-MALFORMED-ROWS-000005,CAPTURE,2026-01-01T00:00:00Z,NOT_A_NUMBER,0.3,0.0,USD,SYNTH-BATCH-MALFORMED-ROWS-000005,SETTLED
